lap_distance,x_position,y_position
150.0953316,-1577.7874,-1282.91349
150.7504944,-1578.44076,-1282.86492
151.4060396,-1579.09449,-1282.81617
152.0619557,-1579.74858,-1282.76726
152.7182442,-1580.40303,-1282.71817
153.3748845,-1581.05782,-1282.66891
154.0318966,-1581.71297,-1282.61948
154.6892896,-1582.36849,-1282.56989
155.3470438,-1583.02436,-1282.52014
156.0051897,-1583.68061,-1282.47022
156.6636968,-1584.33721,-1282.42014
157.3225666,-1584.99416,-1282.36988
157.9818075,-1585.65147,-1282.31946
158.6414212,-1586.30914,-1282.26886
159.3014168,-1586.96718,-1282.21809
159.9617852,-1587.62558,-1282.16714
160.6225365,-1588.28435,-1282.11601
161.2836506,-1588.94347,-1282.0647
161.9451269,-1589.60294,-1282.01322
162.6069646,-1590.26276,-1281.96158
163.2691637,-1590.92293,-1281.90978
163.9317235,-1591.58345,-1281.85783
164.594634,-1592.24431,-1281.80573
165.2579144,-1592.90553,-1281.75349
165.9215456,-1593.56709,-1281.7011
166.5855459,-1594.22901,-1281.64858
167.249897,-1594.89127,-1281.59591
167.9146174,-1595.55389,-1281.54311
168.5797093,-1596.21687,-1281.49015
169.245172,-1596.88021,-1281.43704
169.9110055,-1597.54391,-1281.38378
170.5772115,-1598.20797,-1281.33035
171.2437801,-1598.87238,-1281.27675
171.9107219,-1599.53715,-1281.22297
172.5780264,-1600.20227,-1281.16902
173.2457142,-1600.86776,-1281.11489
173.9137662,-1601.5336,-1281.06057
174.5821918,-1602.1998,-1281.00607
175.2509709,-1602.86634,-1280.95139
175.9200936,-1603.53321,-1280.89653
176.5895882,-1604.20044,-1280.84151
177.2594548,-1604.86803,-1280.78633
177.9296734,-1605.53596,-1280.73099
178.6002524,-1606.20424,-1280.67551
179.271181,-1606.87286,-1280.6199
179.9424684,-1607.54183,-1280.56417
180.6141037,-1608.21114,-1280.50833
181.2860861,-1608.88079,-1280.45239
181.9583958,-1609.55076,-1280.39635
182.631041,-1610.22106,-1280.34023
183.3040325,-1610.8917,-1280.28402
183.9773703,-1611.56268,-1280.22772
184.6510636,-1612.23401,-1280.17134
185.3251116,-1612.90569,-1280.11489
185.9995158,-1613.57772,-1280.05835
186.6742656,-1614.25009,-1280.00173
187.3493717,-1614.92281,-1279.94502
188.0248233,-1615.59587,-1279.88823
188.7006204,-1616.26927,-1279.83136
189.3767539,-1616.943,-1279.7744
190.0532222,-1617.61706,-1279.71737
190.7300277,-1618.29145,-1279.66024
191.4071788,-1618.96618,-1279.60303
192.0846662,-1619.64124,-1279.54573
192.7624793,-1620.31662,-1279.48835
193.4406289,-1620.99233,-1279.43088
194.119114,-1621.66837,-1279.37333
194.7979564,-1622.34476,-1279.31568
195.4771452,-1623.02149,-1279.25794
196.1566704,-1623.69855,-1279.20011
196.8365321,-1624.37594,-1279.14219
197.5167203,-1625.05365,-1279.08418
198.1972342,-1625.73168,-1279.02609
198.8780854,-1626.41004,-1278.9679
199.5592731,-1627.08873,-1278.90962
200.2407973,-1627.76775,-1278.85125
200.9226688,-1628.44711,-1278.79278
201.6048677,-1629.12679,-1278.73421
202.2874248,-1629.80682,-1278.67553
202.9703309,-1630.48719,-1278.61673
203.6535952,-1631.16791,-1278.55782
204.3372094,-1631.84897,-1278.49878
205.0211628,-1632.53036,-1278.43962
205.7054562,-1633.21208,-1278.38033
206.390078,-1633.89412,-1278.32093
207.0750389,-1634.57649,-1278.26141
207.7603281,-1635.25918,-1278.20178
208.4459466,-1635.94219,-1278.14203
209.1318926,-1636.62552,-1278.08218
209.8181878,-1637.30919,-1278.02221
210.5048105,-1637.99318,-1277.96214
211.1917707,-1638.6775,-1277.90197
211.879071,-1639.36215,-1277.84167
212.5667079,-1640.04713,-1277.78128
213.2546833,-1640.73244,-1277.72078
213.942997,-1641.41808,-1277.66017
214.6316591,-1642.10406,-1277.59945
215.3206587,-1642.79037,-1277.53863
216.0099859,-1643.477,-1277.47771
216.6996398,-1644.16395,-1277.4167
217.3896205,-1644.85122,-1277.3556
218.0799178,-1645.5388,-1277.29441
218.7705709,-1646.22673,-1277.23314
219.4615598,-1646.91499,-1277.17179
