lap_distance,x_position,y_position
9.076538269134567827e+02,-2.284462809461443157e+03,5.061351779789622924e+03
9.103551775887945041e+02,-2.263670072964608607e+03,5.049215691487393087e+03
9.130565282641321119e+02,-2.242877336467774512e+03,5.037079603185163251e+03
9.157578789394698333e+02,-2.222199441839465180e+03,5.025049894707577550e+03
9.184592296148074411e+02,-2.202841102798531665e+03,5.014242511273939272e+03
9.211605802901451625e+02,-2.183482763757596786e+03,5.003435127840300993e+03
9.238619309654827703e+02,-2.164124424716662816e+03,4.992627744406663624e+03
9.265632816408204917e+02,-2.116276877859997057e+03,4.972241262250765431e+03
9.292646323161580995e+02,-2.066672496521363428e+03,4.951264069006995669e+03
9.319659829914958209e+02,-2.017068115182728206e+03,4.930286875763224998e+03
9.346673336668335423e+02,-2.002894373885491405e+03,4.925358425193272524e+03
9.373686843421711501e+02,-1.997370691192109916e+03,4.924348124690169243e+03
9.400700350175088715e+02,-1.991847008498728428e+03,4.923337824187065962e+03
9.427713856928464793e+02,-1.962439009645070428e+03,4.919748739108301379e+03
9.454727363681842007e+02,-1.921032521776936164e+03,4.914864179702612091e+03
9.481740870435218085e+02,-1.879626033908803493e+03,4.909979620296922803e+03
9.508754377188595299e+02,-1.854503416810376393e+03,4.907222489925473383e+03
9.535767883941971377e+02,-1.843968433943142600e+03,4.906371181397194960e+03
9.562781390695348591e+02,-1.833433451075908351e+03,4.905519872868916536e+03
9.589794897448724669e+02,-1.814469734867432635e+03,4.906612806403201830e+03
9.616808404202101883e+02,-1.782285142571284041e+03,4.910755377688844419e+03
9.643821910955477961e+02,-1.750100550275136811e+03,4.914897948974487008e+03
9.670835417708855175e+02,-1.725462349053169646e+03,4.918155190495432180e+03
9.697848924462232389e+02,-1.723321826221100991e+03,4.918773042655370773e+03
9.724862431215608467e+02,-1.721181303389032564e+03,4.919390894815309366e+03
9.751875937968985681e+02,-1.716102955553682477e+03,4.920877579781486020e+03
9.778889444722361759e+02,-1.687970842067592230e+03,4.929182188852162653e+03
9.805902951475738973e+02,-1.659838728581500845e+03,4.937486797922839287e+03
9.832916458229115051e+02,-1.631706615095410370e+03,4.945791406993515920e+03
9.859929964982492265e+02,-1.622635457102583814e+03,4.949483478004452991e+03
9.886943471735868343e+02,-1.614055402632932100e+03,4.953056707455075411e+03
9.913956978489245557e+02,-1.605475348163280159e+03,4.956629936905696923e+03
9.940970485242621635e+02,-1.592322786711120671e+03,4.963289009021661514e+03
9.967983991995998849e+02,-1.578278028774569066e+03,4.970550196779643557e+03
9.994997498749374927e+02,-1.564233270838018143e+03,4.977811384537625599e+03
1.002201100550275214e+03,-1.554652677454836066e+03,4.983182681559705998e+03
1.004902451225612936e+03,-1.546998195519399587e+03,4.987738565050790385e+03
1.007603801900950543e+03,-1.539343713583963563e+03,4.992294448541873862e+03
1.010305152576288265e+03,-1.522310842892892651e+03,5.004108713519280172e+03
1.013006503251625873e+03,-1.497922373177797226e+03,5.021615826721251324e+03
